Codigo;Data;Cota;Vazao
45120000;03/03/2016;334;31,2354
45120000;04/03/2016;333;30,5451
45120000;05/03/2016;335;31,934
45120000;06/03/2016;342,5;37,4441
45120000;07/03/2016;349;42,609
45120000;08/03/2016;356;48,5807
45120000;09/03/2016;360;52,1858
45120000;10/03/2016;360;52,1858
45120000;11/03/2016;360;52,1858
45120000;12/03/2016;361;53,1091
45120000;13/03/2016;362,5;54,5106
45120000;14/03/2016;360;52,1858
45120000;15/03/2016;358;50,3657
45120000;16/03/2016;355,5;48,14
45120000;17/03/2016;352;45,116
45120000;18/03/2016;346,5;40,5794
45120000;19/03/2016;341;36,3038
45120000;20/03/2016;334;31,2354
45120000;21/03/2016;333;30,5451
45120000;22/03/2016;333;30,5451
45120000;23/03/2016;333,5;30,8892
45120000;24/03/2016;334;31,2354
45120000;25/03/2016;333;30,5451
45120000;26/03/2016;332;29,8633
45120000;27/03/2016;332;29,8633
45120000;28/03/2016;332;29,8633
45120000;29/03/2016;332;29,8633
45120000;30/03/2016;332;29,8633
45120000;31/03/2016;332;29,8633
45120000;01/04/2016;332;29,8633
45120000;02/04/2016;332;29,8633
45120000;03/04/2016;330;28,5248
45120000;04/04/2016;330;28,5248
45120000;05/04/2016;328;27,2198
45120000;06/04/2016;328;27,2198
45120000;07/04/2016;328;27,2198
45120000;08/04/2016;328;27,2198
45120000;09/04/2016;328;27,2198
45120000;10/04/2016;328;27,2198
45120000;11/04/2016;328;27,2198
45120000;12/04/2016;327,5;26,8987
45120000;13/04/2016;328;27,2198
45120000;14/04/2016;328;27,2198
45120000;15/04/2016;328;27,2198
45120000;16/04/2016;328;27,2198
45120000;17/04/2016;328;27,2198
45120000;18/04/2016;328;27,2198
45120000;19/04/2016;328;27,2198
45120000;20/04/2016;328;27,2198
45120000;21/04/2016;328;27,2198
45120000;22/04/2016;328;27,2198
45120000;23/04/2016;328;27,2198
45120000;24/04/2016;328;27,2198
45120000;25/04/2016;328;27,2198
45120000;26/04/2016;328;27,2198
45120000;27/04/2016;328;27,2198
45120000;28/04/2016;328;27,2198
45120000;29/04/2016;328;27,2198
45120000;30/04/2016;328;27,2198
45120000;01/05/2016;328;27,2198
45120000;02/05/2016;328,5;27,5429
45120000;03/05/2016;329;27,8681
45120000;04/05/2016;329;27,8681
45120000;05/05/2016;329;27,8681
45120000;06/05/2016;329;27,8681
45120000;07/05/2016;329;27,8681
45120000;08/05/2016;329;27,8681
45120000;09/05/2016;329;27,8681
45120000;10/05/2016;329;27,8681
45120000;11/05/2016;329;27,8681
45120000;12/05/2016;330;28,5248
45120000;13/05/2016;330;28,5248
45120000;14/05/2016;330;28,5248
45120000;15/05/2016;330;28,5248
45120000;16/05/2016;330;28,5248
45120000;17/05/2016;329;27,8681
45120000;18/05/2016;329;27,8681
45120000;19/05/2016;329;27,8681
45120000;20/05/2016;329;27,8681
45120000;21/05/2016;329;27,8681
45120000;22/05/2016;328;27,2198
45120000;23/05/2016;328;27,2198
45120000;24/05/2016;328;27,2198
45120000;25/05/2016;328;27,2198
45120000;26/05/2016;328;27,2198
45120000;27/05/2016;328;27,2198
45120000;28/05/2016;327;26,5797
45120000;29/05/2016;327;26,5797
45120000;30/05/2016;327,5;26,8987
45120000;31/05/2016;326,5;26,2628
45120000;01/06/2016;325;25,3245
45120000;02/06/2016;324;24,7093
45120000;03/06/2016;324;24,7093
45120000;04/06/2016;324;24,7093
45120000;05/06/2016;323;24,1024
45120000;06/06/2016;323;24,1024
45120000;07/06/2016;323;24,1024
45120000;08/06/2016;323;24,1024
45120000;09/06/2016;324;24,7093
45120000;10/06/2016;324;24,7093
45120000;11/06/2016;325;25,3245
45120000;12/06/2016;325;25,3245
45120000;13/06/2016;326;25,948
45120000;14/06/2016;326;25,948
45120000;15/06/2016;325;25,3245
45120000;16/06/2016;324,5;25,0159
45120000;17/06/2016;324;24,7093
45120000;18/06/2016;324;24,7093
45120000;19/06/2016;324;24,7093
45120000;20/06/2016;324;24,7093
45120000;21/06/2016;324;24,7093
45120000;22/06/2016;324;24,7093
45120000;23/06/2016;323;24,1024
45120000;24/06/2016;323;24,1024
45120000;25/06/2016;323;24,1024
45120000;26/06/2016;323;24,1024
